Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
1822,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,61.5,52.0,9.46,1.02,0.00,9.57,1.51,2.15,0.00,0.00,0.00,0.00,35.1,12.8,13.5,3.76,44.1,2.90,8.44,0.05,47.9,0.16,1.02,1.88,2.74,Matches
1823,Benoît Mukinayi\Benoit-Mukinayi,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,74.9,73.4,1.44,1.22,0.06,5.39,2.92,0.03,0.00,0.00,0.00,0.00,58.7,5.55,10.7,58.6,11.6,2.73,0.22,0.09,66.2,0.13,1.19,0.50,0.50,Matches
1824,Mert Müldür\Mert-Muldur,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,55.1,46.6,8.44,0.75,0.05,5.16,0.32,2.15,0.00,0.00,0.00,0.00,35.2,12.6,7.20,3.17,41.7,1.83,7.69,0.11,43.9,0.11,0.86,1.13,2.47,Matches
1825,Florian Müller\Florian-Muller,de GER,GK,Freiburg,de Bundesliga,22,1997,31.0,43.2,32.0,11.2,2.42,0.00,3.42,0.68,0.00,0.00,0.00,0.00,0.00,21.2,1.71,20.3,28.9,8.06,0.06,0.00,4.81,29.5,0.06,0.81,0.16,0.16,Matches
1826,Sebastian Müller\Sebastian-Muller,de GER,MFDF,Arminia,de Bundesliga,19,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Matches
1827,Thomas Müller\Thomas-Muller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,29.7,51.5,48.2,3.23,0.34,0.24,9.53,1.18,3.30,0.27,0.10,0.03,0.00,32.2,10.1,9.23,8.15,37.2,2.83,1.48,0.51,38.1,0.17,0.67,1.95,2.53,Matches
1828,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,0.4,15.0,15.0,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,12.5,2.50,0.00,2.50,12.5,0.00,0.00,0.00,12.5,0.00,0.00,0.00,2.50,Matches
1829,Marshall Munetsi\Marshall-Munetsi,zw ZIM,MFDF,Reims,fr Ligue 1,24,1996,21.4,40.1,39.5,0.56,0.42,0.05,4.25,0.79,0.19,0.00,0.00,0.00,0.00,30.7,4.07,5.33,4.91,31.7,1.82,0.14,0.33,33.9,0.14,0.61,0.61,0.23,Matches
1830,Iker Muniain\Iker-Muniain,es ESP,MFFW,Athletic Club,es La Liga,27,1992,21.6,48.7,43.0,5.65,1.62,0.23,6.53,1.57,1.57,2.08,0.60,0.74,0.14,35.2,7.13,6.34,2.55,43.1,1.16,1.06,0.32,39.8,0.37,0.56,1.16,0.93,Matches
1831,Aihen Muñoz\Aihen-Munoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,13.4,55.8,42.1,13.7,0.60,0.00,5.75,1.19,3.73,0.15,0.15,0.00,0.00,26.0,12.0,17.8,34.9,4.18,2.99,13.0,0.07,38.1,0.07,1.72,1.87,2.54,Matches
1832,Joaquín Muñoz\Joaquin-Munoz,es ESP,FW,Huesca,es La Liga,21,1999,0.5,38.0,32.0,6.00,0.00,0.00,12.0,0.00,0.00,0.00,0.00,0.00,0.00,20.0,12.0,6.00,6.00,22.0,0.00,6.00,2.00,24.0,2.00,0.00,0.00,6.00,Matches
1833,Luis Muriel\Luis-Muriel,co COL,FW,Atalanta,it Serie A,29,1991,16.0,45.3,40.0,5.25,0.81,0.13,9.63,2.06,2.50,2.75,1.25,0.81,0.63,30.2,6.63,8.44,6.75,34.7,1.81,0.38,0.44,31.9,0.13,1.06,1.56,1.94,Matches
1834,Jeison Murillo\Jeison-Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,30.0,52.9,51.2,1.70,1.57,0.03,3.30,2.17,0.00,0.00,0.00,0.00,0.00,42.5,3.80,6.60,13.5,36.1,1.93,0.13,0.20,47.6,0.03,0.70,0.30,0.27,Matches
1835,Vedat Muriqi\Vedat-Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,9.2,27.3,27.1,0.22,0.00,0.11,10.0,0.22,0.43,0.00,0.00,0.00,0.00,15.7,7.17,4.46,16.2,4.24,1.63,0.11,1.09,19.2,0.00,0.00,0.87,1.30,Matches
1836,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,eng Premier League,25,1995,18.1,33.6,27.1,6.46,0.83,0.11,6.69,0.61,2.10,0.11,0.00,0.06,0.00,17.1,8.56,7.96,4.03,22.7,1.10,5.47,0.22,23.0,0.17,0.77,1.16,1.55,Matches
1837,Nicola Murru\Nicola-Murru,it ITA,DF,Torino,it Serie A,25,1994,6.3,55.7,43.5,12.2,0.95,0.00,4.92,0.79,3.33,0.16,0.00,0.00,0.00,27.1,10.3,18.3,37.6,3.97,2.22,11.1,0.00,37.6,0.63,0.95,2.06,2.38,Matches
1838,Petar Musa\Petar-Musa,hr CRO,FW,Union Berlin,de Bundesliga,22,1998,7.9,27.6,27.1,0.51,0.00,0.25,10.6,0.38,0.51,0.00,0.00,0.00,0.00,11.9,7.09,8.61,4.05,14.2,3.16,0.00,1.27,15.6,0.51,0.89,2.03,0.76,Matches
1839,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Lazio,it Serie A,29,1990,2.5,46.4,43.6,2.80,1.20,0.00,2.00,0.80,0.00,0.00,0.00,0.00,0.00,38.4,4.00,4.00,4.80,38.8,0.80,1.60,0.00,41.2,0.00,0.40,0.00,0.80,Matches
1840,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,it Serie A,29,1990,0.4,55.0,52.5,2.50,2.50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,5.00,10.0,12.5,37.5,2.50,0.00,2.50,52.5,0.00,0.00,0.00,0.00,Matches
1841,Yunus Musah\Yunus-Musah,us USA,MF,Valencia,es La Liga,17,2002,17.0,26.1,25.5,0.59,0.12,0.00,5.06,0.41,1.06,0.12,0.00,0.06,0.00,19.1,4.24,2.71,3.24,20.1,1.29,0.35,0.24,19.5,0.12,0.76,0.53,0.88,Matches
1842,Jamal Musiala\Jamal-Musiala,de GER,FWMF,Bayern Munich,de Bundesliga,17,2003,9.8,44.4,43.6,0.82,0.31,0.10,8.06,0.61,1.02,0.10,0.00,0.00,0.00,36.7,4.49,3.16,4.80,36.9,1.73,0.31,0.41,37.7,0.10,0.41,1.43,0.92,Matches
1843,Juan Musso\Juan-Musso,ar ARG,GK,Udinese,it Serie A,26,1994,35.0,29.3,19.5,9.71,2.49,0.00,1.86,0.37,0.00,0.00,0.00,0.00,0.00,15.4,1.49,12.4,1.94,20.8,0.00,0.00,4.89,22.0,0.09,0.57,0.37,0.03,Matches
1844,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,eng Premier League,28,1992,0.5,96.0,94.0,2.00,0.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,74.0,10.0,12.0,2.00,88.0,0.00,2.00,0.00,82.0,0.00,2.00,2.00,0.00,Matches
1845,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Schalke 04,de Bundesliga,28,1992,11.5,48.7,45.3,3.39,3.30,0.00,6.26,2.35,0.00,0.00,0.00,0.00,0.00,31.7,5.13,11.9,2.35,40.9,3.65,0.09,0.09,38.9,0.26,1.30,0.78,0.61,Matches
1846,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FWMF,Eibar,es La Liga,28,1992,12.5,19.3,18.2,1.04,0.08,0.08,5.04,0.08,0.56,0.00,0.00,0.00,0.00,11.1,4.56,3.60,3.84,9.12,2.72,0.32,0.88,13.0,0.08,0.32,0.64,1.20,Matches
1847,Phillipp Mwene\Phillipp-Mwene,at AUT,DF,Mainz 05,de Bundesliga,26,1994,18.6,31.7,26.3,5.43,1.02,0.00,4.95,1.13,2.85,0.86,0.22,0.59,0.00,14.9,6.08,10.8,9.95,16.8,1.13,3.55,0.05,20.2,0.22,0.86,1.18,2.53,Matches
1848,Joakim Mæhle\Joakim-Maehle,dk DEN,DF,Atalanta,it Serie A,23,1997,13.5,54.1,44.4,9.70,0.74,0.00,6.52,0.44,2.67,0.07,0.00,0.07,0.00,32.6,14.0,7.48,4.44,39.0,0.96,8.89,0.30,43.9,0.00,0.67,2.22,1.70,Matches
1849,Obite N'Dicka\Obite-NDicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,20,1999,22.7,58.6,55.0,3.66,1.06,0.00,6.96,0.79,0.48,0.00,0.00,0.00,0.00,44.8,6.30,7.58,45.7,6.12,2.51,2.60,0.18,50.2,0.04,0.93,1.10,1.06,Matches
1850,Kévin N'Doram\Kevin-NDoram,fr FRA,MF,Metz,fr Ligue 1,24,1996,3.4,37.9,35.9,2.06,2.06,0.00,5.00,2.06,0.00,0.00,0.00,0.00,0.00,31.5,1.47,5.00,3.53,34.1,0.29,0.00,0.00,32.9,0.00,0.00,1.76,0.59,Matches
1851,Stanley N'Soki\Stanley-NSoki,fr FRA,DF,Nice,fr Ligue 1,21,1999,13.8,74.4,70.9,3.55,1.45,0.00,5.29,0.87,0.51,0.00,0.00,0.00,0.00,59.9,7.90,6.67,50.2,17.8,2.90,2.10,0.00,64.6,0.14,1.09,1.81,1.09,Matches
1852,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,22.2,55.8,52.7,3.06,1.40,0.00,5.23,1.58,0.54,0.00,0.00,0.00,0.00,43.6,6.17,6.04,10.5,41.3,1.76,1.67,0.14,50.6,0.09,0.72,0.41,0.77,Matches
1853,Nacho\Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,20.1,52.4,41.5,10.8,1.59,0.00,6.32,1.74,2.14,0.10,0.00,0.00,0.00,24.6,10.8,17.0,34.4,6.67,1.59,9.15,0.20,37.8,0.30,1.00,1.49,2.39,Matches
1854,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,17.7,45.3,35.5,9.77,0.45,0.00,5.71,0.40,1.41,0.00,0.00,0.00,0.00,26.0,10.7,8.64,11.2,22.3,1.64,9.32,0.06,36.7,0.06,0.90,0.56,1.13,Matches
1855,Kenny Nagera\Kenny-Nagera,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,0,Matches
1856,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Cagliari,it Serie A,32,1988,20.5,40.8,39.5,1.37,0.44,0.10,5.80,2.59,2.49,0.20,0.10,0.05,0.05,24.5,7.46,8.83,4.49,33.8,1.46,0.44,0.10,31.0,0.34,1.07,1.17,1.56,Matches
1857,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Inter,it Serie A,32,1988,0.5,76.0,74.0,2.00,2.00,0.00,10.0,2.00,0.00,0.00,0.00,0.00,0.00,54.0,10.0,12.0,2.00,68.0,4.00,0.00,2.00,66.0,0.00,2.00,4.00,2.00,Matches
1858,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,26,1994,8.3,32.9,32.4,0.48,0.48,0.00,6.75,0.48,0.12,0.00,0.00,0.00,0.00,26.1,2.89,3.86,27.6,3.86,1.08,0.00,0.12,28.2,0.00,0.36,0.36,0.12,Matches
1859,Nahitan Nández\Nahitan-Nandez,uy URU,MFDF,Cagliari,it Serie A,24,1995,30.4,40.6,36.0,4.67,0.36,0.03,6.22,0.86,2.83,0.13,0.03,0.07,0.00,24.7,5.99,9.93,2.04,31.6,1.38,4.14,0.36,30.7,0.13,0.69,1.22,1.58,Matches
1860,Nano\Nano,es ESP,FWMF,Cádiz,es La Liga,25,1995,0.1,30.0,30.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,10.0,20.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
1861,Paul Nardi\Paul-Nardi,fr FRA,GK,Lorient,fr Ligue 1,26,1994,23.0,27.8,16.4,11.4,2.83,0.00,2.04,0.48,0.00,0.00,0.00,0.00,0.00,11.5,0.74,15.5,1.22,20.9,0.00,0.00,4.70,17.0,0.13,1.30,0.13,0.00,Matches
1862,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,13.6,49.9,47.6,2.28,2.13,0.00,3.60,2.06,0.00,0.00,0.00,0.00,0.00,38.5,3.01,8.38,37.5,9.34,1.69,0.15,0.15,43.7,0.07,0.66,0.37,0.00,Matches
1863,Roberto Navarro\Roberto-Navarro,es ESP,MF,Real Sociedad,es La Liga,18,2002,0.4,55.0,47.5,7.50,2.50,0.00,12.5,2.50,0.00,5.00,0.00,0.00,5.00,40.0,7.50,7.50,7.50,45.0,2.50,0.00,0.00,42.5,0.00,2.50,0.00,2.50,Matches
1864,Ximo Navarro\Ximo-Navarro,es ESP,DF,Alavés,es La Liga,30,1990,26.4,40.0,29.4,10.6,1.33,0.00,4.47,1.17,0.98,0.00,0.00,0.00,0.00,20.3,7.50,12.2,4.09,24.1,1.97,9.24,0.11,30.7,0.04,0.98,0.83,1.21,Matches
1865,Jesús Navas\Jesus-Navas,es ESP,DF,Sevilla,es La Liga,34,1985,31.4,66.9,56.8,10.1,0.92,0.03,6.69,1.94,4.14,0.06,0.00,0.00,0.00,37.6,14.2,15.1,4.49,50.7,2.07,9.11,0.13,53.4,0.29,1.11,1.24,2.64,Matches
1866,Keylor Navas\Keylor-Navas,cr CRC,GK,Paris S-G,fr Ligue 1,33,1986,28.0,26.6,19.3,7.32,1.18,0.00,1.25,0.50,0.00,0.00,0.00,0.00,0.00,18.9,1.50,6.21,3.46,18.3,0.00,0.00,4.07,23.2,0.00,0.54,0.11,0.00,Matches
1867,Raúl Navas\Raul-Navas,es ESP,DF,Osasuna,es La Liga,32,1988,1.9,30.5,28.9,1.58,1.58,0.00,4.21,1.58,0.00,0.00,0.00,0.00,0.00,16.3,2.11,12.1,5.79,22.1,1.05,0.00,1.05,23.7,0.00,0.00,1.05,0.00,Matches
1868,Papa Ndiaga Yade\Papa-Ndiaga-Yade,sn SEN,FWMF,Metz,fr Ligue 1,20,2000,11.1,25.8,24.7,1.08,0.00,0.18,6.58,1.17,1.98,0.27,0.00,0.18,0.00,17.0,3.87,4.86,20.4,2.34,0.90,0.72,0.36,17.7,0.09,0.72,1.17,1.17,Matches
1869,Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,eng Premier League,21,1999,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,30.0,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
1870,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,eng Premier League,23,1996,24.2,56.3,55.6,0.70,0.66,0.12,7.07,1.16,0.12,0.00,0.00,0.00,0.00,44.0,5.50,6.82,7.11,45.1,2.73,0.04,0.12,49.6,0.12,0.58,1.20,0.62,Matches
1871,Bridge Ndilu\Bridge-Ndilu,fr FRA,FWMF,Nantes,fr Ligue 1,20,2000,0.5,42.0,42.0,0.00,0.00,0.00,4.00,2.00,2.00,0.00,0.00,0.00,0.00,30.0,8.00,4.00,8.00,32.0,0.00,0.00,0.00,26.0,0.00,4.00,2.00,2.00,Matches
1872,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,eng Premier League,23,1996,23.2,50.2,48.6,1.59,0.73,0.34,7.11,0.69,0.34,0.00,0.00,0.00,0.00,41.8,5.00,3.41,4.31,43.3,1.59,0.17,0.30,42.8,0.13,0.30,1.34,1.03,Matches
1873,Dan Ndoye\Dan-Ndoye,ch SUI,FWMF,Nice,fr Ligue 1,19,2000,6.1,29.2,27.7,1.48,0.16,0.00,6.89,0.16,2.30,0.00,0.00,0.00,0.00,22.8,4.26,2.13,4.26,22.6,0.49,0.82,0.33,21.5,0.16,0.16,1.48,2.13,Matches
1874,Paul Nebel\Paul-Nebel,de GER,MF,Mainz 05,de Bundesliga,17,2002,0.6,46.7,45.0,1.67,0.00,0.00,8.33,5.00,0.00,0.00,0.00,0.00,0.00,38.3,5.00,3.33,1.67,45.0,0.00,0.00,0.00,36.7,0.00,1.67,1.67,1.67,Matches
1875,Álvaro Negredo\Alvaro-Negredo,es ESP,FW,Cádiz,es La Liga,34,1985,24.4,23.4,21.1,2.34,0.04,0.29,8.24,0.90,0.49,0.00,0.00,0.00,0.00,8.85,7.54,7.05,12.3,2.70,2.79,0.16,1.07,13.6,0.12,0.66,0.66,0.86,Matches
1876,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,eng Premier League,20,1999,0.8,37.5,28.8,8.75,2.50,0.00,6.25,1.25,5.00,5.00,1.25,3.75,0.00,16.3,8.75,12.5,5.00,31.3,0.00,1.25,0.00,21.3,0.00,0.00,0.00,3.75,Matches
1877,Ilija Nestorovski\Ilija-Nestorovski,mk MKD,FW,Udinese,it Serie A,30,1990,7.8,25.3,23.7,1.54,0.00,0.00,6.92,0.51,0.51,0.00,0.00,0.00,0.00,15.9,5.26,4.10,16.3,5.64,1.54,0.38,0.13,19.0,0.00,0.51,0.38,0.51,Matches
1878,Neto\Neto,br BRA,GK,Barcelona,es La Liga,31,1989,7.0,34.1,26.0,8.14,0.57,0.00,5.00,0.14,0.00,0.00,0.00,0.00,0.00,24.7,1.57,7.86,4.29,24.7,0.00,0.00,5.14,30.0,0.14,0.29,0.00,0.14,Matches
1879,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,eng Premier League,20,2000,28.3,42.8,37.6,5.23,1.38,0.14,6.71,2.01,4.49,2.76,1.06,0.57,0.14,29.2,5.80,7.84,34.0,6.75,0.92,0.11,0.57,33.7,0.00,0.85,0.39,1.52,Matches
1880,Luca Netz\Luca-Netz,de GER,DF,Hertha BSC,de Bundesliga,17,2003,3.4,49.7,41.8,7.94,0.29,0.00,5.59,0.88,2.94,0.29,0.00,0.00,0.00,29.4,11.2,9.12,35.0,5.00,0.88,7.35,0.29,38.5,0.59,1.47,0.88,1.47,Matches
1881,Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,de Bundesliga,34,1986,33.0,39.9,31.8,8.03,2.33,0.03,2.24,1.61,0.00,0.00,0.00,0.00,0.00,25.2,4.03,10.6,7.45,25.4,0.45,0.06,5.76,34.4,0.09,0.61,0.36,0.09,Matches
1882,Florian Neuhaus\Florian-Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,23,1997,29.1,60.7,58.9,1.86,1.44,0.27,11.1,2.47,0.21,0.31,0.10,0.17,0.00,47.0,6.01,7.73,9.79,49.3,0.89,0.10,0.10,50.8,0.38,0.62,1.58,1.03,Matches
1883,Carlos Neva\Carlos-Neva,es ESP,DF,Granada,es La Liga,24,1996,20.0,31.1,20.6,10.5,0.35,0.00,3.05,0.55,1.60,0.05,0.05,0.00,0.00,12.9,9.05,9.05,17.3,1.95,1.40,10.1,0.10,22.1,0.00,0.90,0.40,1.95,Matches
1884,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,eng Premier League,23,1997,29.7,65.2,63.3,1.92,1.78,0.20,8.22,4.28,0.57,0.00,0.00,0.00,0.00,43.7,9.93,11.5,4.78,57.1,2.09,0.10,0.27,55.0,0.07,1.08,1.52,0.98,Matches
1885,Neymar\Neymar,br BRA,MFFW,Paris S-G,fr Ligue 1,28,1992,15.7,63.6,57.3,6.31,2.17,0.83,10.4,2.04,1.85,3.18,1.27,0.51,0.25,46.7,7.13,9.75,10.3,51.2,0.76,0.96,0.32,49.4,0.51,1.21,2.99,1.27,Matches
1886,Yvan Neyou\Yvan-Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,23,1997,27.1,48.0,47.0,0.96,0.92,0.11,6.97,1.48,0.30,0.00,0.00,0.00,0.00,37.6,3.91,6.49,5.72,39.2,2.14,0.04,0.11,41.7,0.07,0.74,1.00,0.44,Matches
1887,Jessic Ngankam\Jessic-Ngankam,de GER,FW,Hertha BSC,de Bundesliga,20,2000,3.3,16.1,14.8,1.21,0.00,0.00,5.15,0.00,0.30,0.00,0.00,0.00,0.00,12.7,1.52,1.82,1.52,13.6,0.61,0.30,0.00,12.1,0.30,0.30,0.91,0.61,Matches
1888,Muzinga Ngonda\Muzinga-Ngonda,cd COD,DF,Dijon,fr Ligue 1,25,1994,25.6,65.3,53.9,11.4,1.05,0.00,8.44,0.94,1.56,0.08,0.00,0.04,0.04,37.7,13.0,14.5,48.4,2.93,2.73,10.3,0.08,47.5,0.23,1.41,2.15,3.09,Matches
1889,Ahmad Ngouyamsa\Ahmad-Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,19,2000,1.7,54.7,41.2,13.5,0.59,0.00,7.06,2.35,1.76,0.00,0.00,0.00,0.00,33.5,4.12,17.1,6.47,32.4,1.76,12.9,0.00,38.8,0.00,0.59,1.18,0.59,Matches
1890,Opa Nguette\Opa-Nguette,sn SEN,FWMF,Metz,fr Ligue 1,26,1994,12.6,22.2,21.6,0.63,0.08,0.00,6.27,0.32,0.79,0.00,0.00,0.00,0.00,16.3,2.86,3.10,1.67,16.8,1.83,0.00,0.00,16.2,0.16,0.48,0.71,0.71,Matches
1891,Moussa Niakhate\Moussa-Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,24,1996,31.8,48.0,40.6,7.42,1.42,0.09,6.51,1.16,0.82,0.00,0.00,0.00,0.00,28.3,5.82,13.9,34.8,5.19,0.94,6.01,0.03,35.6,0.06,1.01,0.88,1.51,Matches
1892,Ibrahima Niane\Ibrahima-Niane,sn SEN,FW,Metz,fr Ligue 1,21,1999,7.4,20.7,19.2,1.49,0.00,0.00,6.76,0.27,0.14,0.00,0.00,0.00,0.00,11.2,4.19,5.27,1.76,14.1,1.49,0.00,0.14,15.1,0.14,0.27,0.41,0.68,Matches
1893,M'Baye Niang\MBaye-Niang,sn SEN,FW,Rennes,fr Ligue 1,25,1994,4.7,17.9,16.4,1.49,0.00,0.00,5.11,0.00,0.21,0.00,0.00,0.00,0.00,11.5,4.47,1.91,3.19,12.1,0.43,0.21,0.00,12.1,0.00,0.43,0.43,1.28,Matches
1894,Mamor Niang\Mamor-Niang,sn SEN,FWMF,Getafe,es La Liga,18,2002,0.2,25.0,15.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,5.00,10.0,10.0,0.00,0.00,5.00,20.0,0.00,0.00,0.00,0.00,Matches
1895,Florian Niederlechner\Florian-Niederlechner,de GER,FW,Augsburg,de Bundesliga,29,1990,19.3,16.8,15.0,1.81,0.00,0.10,4.30,0.52,0.47,0.00,0.00,0.00,0.00,9.95,4.04,2.85,2.69,10.7,1.81,0.00,0.57,11.9,0.00,0.26,0.52,0.83,Matches
1896,Nieto\Nieto,es ESP,FWMF,Cádiz,es La Liga,22,1998,0.2,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,0.00,5.00,0.00,30.0,0.00,0.00,0.00,25.0,0.00,0.00,0.00,5.00,Matches
1897,Saúl Ñíguez\Saul-Niguez,es ESP,MFDF,Atlético Madrid,es La Liga,25,1994,22.6,52.6,50.7,1.95,0.44,0.00,7.83,0.62,1.15,0.04,0.04,0.00,0.00,36.9,8.63,7.08,35.9,9.16,3.45,1.42,0.49,44.0,0.27,0.80,1.33,0.88,Matches
1898,Joakim Nilsson\Joakim-Nilsson,se SWE,DF,Arminia,de Bundesliga,26,1994,24.0,44.1,42.4,1.71,1.50,0.00,4.71,1.50,0.08,0.00,0.00,0.00,0.00,32.3,3.29,8.54,34.2,5.08,2.63,0.21,0.13,37.2,0.13,0.83,0.42,0.50,Matches
1899,Casimir Ninga\Casimir-Ninga,td CHA,FW,Angers,fr Ligue 1,27,1993,0.3,30.0,30.0,0.00,0.00,3.33,6.67,3.33,0.00,0.00,0.00,0.00,0.00,20.0,3.33,6.67,0.00,26.7,3.33,0.00,0.00,23.3,0.00,0.00,0.00,3.33,Matches
1900,Nino\Nino,es ESP,FWMF,Elche,es La Liga,40,1980,3.2,38.4,36.9,1.56,0.00,0.00,8.44,1.88,0.94,0.00,0.00,0.00,0.00,25.9,6.56,5.94,4.69,29.4,1.25,0.31,2.50,33.4,0.00,0.31,0.31,0.31,Matches
1901,Fernando Niño\Fernando-Nino,es ESP,FW,Villarreal,es La Liga,19,2000,6.6,19.8,17.7,2.12,0.15,0.00,5.15,0.61,0.15,0.00,0.00,0.00,0.00,14.4,3.33,2.12,2.58,15.2,0.30,0.00,0.15,15.0,0.00,0.61,0.45,1.36,Matches
1902,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,eng Premier League,21,1999,4.7,18.9,17.4,1.49,0.00,0.43,4.68,0.21,0.85,0.00,0.00,0.00,0.00,14.9,3.62,0.43,2.34,15.1,0.21,0.00,0.64,15.5,0.00,0.21,0.85,0.64,Matches
1903,Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,it Serie A,30,1990,15.1,46.4,44.3,2.12,2.12,0.00,3.11,0.73,0.00,0.00,0.00,0.00,0.00,33.7,3.84,8.87,7.95,35.8,1.72,0.00,0.26,40.4,0.07,0.53,0.33,0.20,Matches
1904,Niels Nkounkou\Niels-Nkounkou,fr FRA,DFFW,Everton,eng Premier League,19,2000,0.9,37.8,33.3,4.44,0.00,0.00,3.33,2.22,2.22,0.00,0.00,0.00,0.00,23.3,4.44,10.0,31.1,1.11,1.11,4.44,0.00,30.0,0.00,1.11,0.00,1.11,Matches
1905,Christopher Nkunku\Christopher-Nkunku,fr FRA,FWMF,RB Leipzig,de Bundesliga,22,1997,21.0,48.1,40.9,7.29,2.33,0.29,8.19,1.67,2.33,4.19,1.71,1.67,0.38,32.5,5.86,9.81,3.19,41.5,1.24,0.76,0.24,37.5,0.29,0.71,1.33,1.29,Matches
1906,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,eng Premier League,21,1999,1.2,27.5,27.5,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,14.2,6.67,6.67,3.33,15.8,4.17,0.00,0.00,18.3,0.00,0.00,0.00,1.67,Matches
1907,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,eng Premier League,33,1987,7.9,54.3,50.3,4.05,2.03,0.25,6.84,2.53,0.51,0.63,0.25,0.13,0.13,38.5,6.71,9.11,2.66,48.9,1.39,0.51,0.13,47.3,0.13,0.25,1.52,0.89,Matches
1908,Nolito\Nolito,es ESP,MFFW,Celta Vigo,es La Liga,33,1986,28.9,34.8,31.9,2.87,1.59,0.31,4.91,0.80,0.83,0.90,0.28,0.31,0.10,23.2,4.39,7.20,2.56,30.3,1.18,0.28,0.14,25.6,0.38,0.55,1.28,1.38,Matches
1909,Arnaud Nordin\Arnaud-Nordin,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,22,1998,19.7,25.5,23.5,2.08,0.20,0.05,4.16,1.17,1.88,1.12,0.61,0.25,0.10,18.2,3.45,3.91,13.6,10.3,0.81,0.66,0.00,19.0,0.00,0.76,1.02,1.17,Matches
1910,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,30,1990,7.8,57.6,54.2,3.33,3.33,0.13,7.18,2.95,0.00,0.00,0.00,0.00,0.00,40.6,3.46,13.5,6.54,45.9,2.56,0.00,0.13,49.1,0.00,0.90,0.13,0.38,Matches
